position,track_name,artist,streams,top_week,top_year,top_month,top_first_day,valence,release_year,release_month,release_day
23,Finesse,Drake,8707898,27,2018,6,29,0.299,2018,0,0
24,I Like It,Cardi B,8622020,27,2018,6,29,0.65,2018,0,0
25,That’s How You Feel,Drake,8591949,27,2018,6,29,0.38,2018,0,0
26,After Dark,Drake,8189009,27,2018,6,29,0.336,2018,0,0
29,Yes Indeed,Lil Baby,7269782,27,2018,6,29,0.562,2018,0,0
30,Better Now,Post Malone,7268833,27,2018,6,29,0.341,2018,0,0
31,Girls Like You,Maroon 5,7144112,27,2018,6,29,0.377,2018,0,0
34,Jocelyn Flores,XXXTENTACION,6272717,27,2018,6,29,0.437,2017,10,31
35,changes,XXXTENTACION,6097076,27,2018,6,29,0.52,2018,0,0
36,Psycho,Post Malone,5742706,27,2018,6,29,0.459,2018,0,0
37,All Girls Are The Same,Juice WRLD,5222202,27,2018,6,29,0.203,2018,0,0
38,Fuck Love,XXXTENTACION,5084872,27,2018,6,29,0.329,2017,1,23
39,no tears left to cry,Ariana Grande,4924451,27,2018,6,29,0.354,2018,0,0
40,Look Alive,BlocBoy JB,4872515,27,2018,6,29,0.595,2018,0,0
41,All Mine,Kanye West,4812118,27,2018,6,29,0.291,2018,0,0
42,APESHIT,The Carters,4675594,27,2018,6,29,0.377,2018,0,0
43,Jackie Chan,Tiësto,4550055,27,2018,6,29,0.687,2018,0,0
44,rockstar,Post Malone,4367129,27,2018,6,29,0.129,2018,9,15
45,Ocean,Martin Garrix,4335280,27,2018,6,29,0.221,2018,0,0
46,Back To You,Selena Gomez,4120327,27,2018,6,29,0.494,2018,0,0
47,Everybody Dies In Their Nightmares,XXXTENTACION,4005628,27,2018,6,29,0.689,2017,8,25
48,Youngblood,5 Seconds of Summer,3917507,27,2018,6,29,0.152,2018,0,0
49,Bed,Nicki Minaj,3883063,27,2018,6,29,0.452,2018,0,0
50,One Kiss,Calvin Harris,3759085,27,2018,6,29,0.592,2018,0,0
51,the remedy for a broken heart,XXXTENTACION,3684778,27,2018,6,29,0.271,2018,0,0
52,Boo'd Up,Ella Mai,3637232,27,2018,6,29,0.235,2017,0,0
53,Ric Flair Drip,Offset,3518447,27,2018,6,29,0.333,2017,3,1
54,Plug Walk,Rich The Kid,3509037,27,2018,6,29,0.158,2018,0,0
55,This Is America,Childish Gambino,3505110,27,2018,6,29,0.549,2018,0,0
56,Ball For Me,Post Malone,3461046,27,2018,6,29,0.543,2018,0,0
57,Te Boté - Remix,Nio Garcia,3405197,27,2018,6,29,0.442,2018,0,0
58,lovely,Billie Eilish,3391369,27,2018,6,29,0.12,2018,0,0
59,Praise The Lord,A$AP Rocky,3329916,27,2018,6,29,0.294,2018,0,0
60,Walk It Talk It,Migos,3282991,27,2018,6,29,0.395,2018,0,0
61,Hope,XXXTENTACION,3239237,27,2018,6,29,0.225,2018,0,0
62,I Fall Apart,Post Malone,3234732,27,2018,6,29,0.291,2016,0,0
63,Mine,Bazzi,3129428,27,2018,6,29,0.717,2018,0,0
64,Look At Me!,XXXTENTACION,3064773,27,2018,6,29,0.349,2017,12,30
65,JAPAN,Famous Dex,3058989,27,2018,6,29,0.841,2018,0,0
66,Meant to Be,Bebe Rexha,3048902,27,2018,6,29,0.579,2017,10,24
69,Solo,Clean Bandit,2836829,27,2018,6,29,0.565,2018,0,0
70,Candy Paint,Post Malone,2793372,27,2018,6,29,0.381,2018,10,20
71,High Hopes,Panic! At The Disco,2752076,27,2018,6,29,0.681,2018,0,0
72,Love Lies,Khalid,2718088,27,2018,6,29,0.338,2018,0,0
73,New Light,John Mayer,2649006,27,2018,6,29,0.853,2018,0,0
74,OTW,Khalid,2633136,27,2018,6,29,0.28,2018,0,0
75,Born To Be Yours,Kygo,2631357,27,2018,6,29,0.451,2018,0,0
76,Shoota,Playboi Carti,2609039,27,2018,6,29,0.47,2018,0,0
77,Simple,Florida Georgia Line,2607085,27,2018,6,29,0.864,2019,0,0
78,NUMB,XXXTENTACION,2604647,27,2018,6,29,0.196,2018,0,0
79,Bigger Than You,2 Chainz,2550512,27,2018,6,29,0.264,2018,0,0
80,XO Tour Llif3,Lil Uzi Vert,2529899,27,2018,6,29,0.401,2017,2,26
83,Tequila,Dan + Shay,2424658,27,2018,6,29,0.494,2018,0,0
84,The Middle,Zedd,2407631,27,2018,6,29,0.437,2018,0,0
85,King's Dead,Jay Rock,2302153,27,2018,6,29,0.376,2018,0,0
86,Paranoid,Post Malone,2296281,27,2018,6,29,0.253,2018,0,0
87,Spoil My Night,Post Malone,2293326,27,2018,6,29,0.225,2018,0,0
88,Thunder,Imagine Dragons,2288956,27,2018,6,29,0.288,2017,4,27
89,Playinwitme,KYLE,2284455,27,2018,6,29,0.676,2018,0,0
90,KOD,J. Cole,2284388,27,2018,6,29,0.199,2018,0,0
91,Roll In Peace,Kodak Black,2284133,27,2018,6,29,0.363,2017,11,7
92,Freaky Friday,Lil Dicky,2283225,27,2018,6,29,0.755,2018,0,0
93,Stay,Post Malone,2253524,27,2018,6,29,0.35,2018,2,23
94,Rich & Sad,Post Malone,2252244,27,2018,6,29,0.285,2018,0,0
95,Call Out My Name,The Weeknd,2250157,27,2018,6,29,0.175,2018,0,0
96,Stir Fry,Migos,2243817,27,2018,6,29,0.508,2018,12,20
97,Location,Khalid,2241691,27,2018,6,29,0.326,2017,1,26
98,Legends,Juice WRLD,2225730,27,2018,6,29,0.381,2018,0,0
99,Congratulations,Post Malone,2195778,27,2018,6,29,0.492,2016,0,0
100,Lean Wit Me,Juice WRLD,2176408,27,2018,6,29,0.237,2018,0,0
101,Champion,NAV,2174209,27,2018,6,29,0.396,2018,0,0
102,HUMBLE.,Kendrick Lamar,2157922,27,2018,6,29,0.421,2017,3,30
103,Lust,Lil Skies,2156923,27,2018,6,29,0.519,2017,0,0
104,FRIENDS,Marshmello,2155125,27,2018,6,29,0.534,2018,0,0
105,All The Stars,Kendrick Lamar,2149053,27,2018,6,29,0.552,2018,1,4
106,Red Roses,Lil Skies,2147457,27,2018,6,29,0.456,2017,6,25
107,Nevermind,Dennis Lloyd,2138764,27,2018,6,29,0.0793,2017,0,0
108,TATI,6ix9ine,2126790,27,2018,6,29,0.523,2018,0,0
109,Rise,Jonas Blue,2100696,27,2018,6,29,0.669,2018,0,0
110,Reborn,KIDS SEE GHOSTS,2082921,27,2018,6,29,0.227,2018,0,0
111,PICK IT UP,Famous Dex,2081032,27,2018,6,29,0.287,2017,10,20
112,Body,Loud Luxury,2060248,27,2018,6,29,0.582,2017,0,0
113,Shape of You,Ed Sheeran,2036453,27,2018,6,29,0.931,2017,1,6
114,Heaven,Kane Brown,2024034,27,2018,6,29,0.521,2017,0,0
115,X,Nicky Jam,1999698,27,2018,6,29,0.694,2019,0,0
116,Body Like A Back Road,Sam Hunt,1996675,27,2018,6,29,0.661,2017,2,2
117,Havana,Camila Cabello,1993458,27,2018,6,29,0.394,2018,9,8
118,goosebumps,Travis Scott,1992985,27,2018,6,29,0.442,2016,0,0
119,Watch,Travis Scott,1992135,27,2018,6,29,0.252,2018,0,0
120,Be Careful,Cardi B,1988923,27,2018,6,29,0.535,2018,0,0
121,Nowadays,Lil Skies,1976736,27,2018,6,29,0.46,2017,12,17
122,Sin Pijama,Becky G,1966858,27,2018,6,29,0.82,2018,0,0
123,Young Dumb & Broke,Khalid,1960745,27,2018,6,29,0.394,2017,6,13
124,One Dance,Drake,1944466,27,2018,6,29,0.37,2016,0,0
125,Better Not,Louis The Child,1934028,27,2018,6,29,0.393,2018,0,0
126,ocean eyes,Billie Eilish,1922732,27,2018,6,29,0.157,2016,0,0
127,Party In The U.S.A.,Miley Cyrus,1915774,27,2018,6,29,0.47,2009,0,0
128,Life Goes On,Lil Baby,1915546,27,2018,6,29,0.387,2018,0,0
129,Beautiful Crazy,Luke Combs,1905179,27,2018,6,29,0.382,2018,0,0
130,Bodak Yellow,Cardi B,1873898,27,2018,6,29,0.485,2018,6,16
133,Marry Me,Thomas Rhett,1857476,27,2018,6,29,0.474,2017,11,20
134,92 Explorer,Post Malone,1850020,27,2018,6,29,0.861,2018,0,0
135,In My Blood,Shawn Mendes,1845217,27,2018,6,29,0.487,2018,0,0
136,Bank Account,21 Savage,1824491,27,2018,6,29,0.376,2017,8,8
137,Revenge,XXXTENTACION,1818879,27,2018,6,29,0.18,2017,0,0
138,You Make It Easy,Jason Aldean,1816719,27,2018,6,29,0.406,2018,0,0
139,Guatemala - From Swaecation,Rae Sremmurd,1811592,27,2018,6,29,0.0778,2018,0,0
140,I Know You,Lil Skies,1806435,27,2018,6,29,0.442,2018,0,0
141,Estamos Bien,Bad Bunny,1782325,27,2018,6,29,0.439,2018,0,0
142,Closer,The Chainsmokers,1776524,27,2018,6,29,0.661,2016,0,0
143,Bounce Out With That,YBN Nahmir,1775651,27,2018,6,29,0.381,2018,0,0
144,Plain Jane,A$AP Ferg,1769697,27,2018,6,29,0.52,2017,6,13
145,Believer,Imagine Dragons,1751534,27,2018,6,29,0.666,2017,2,1
146,That's What I Like,Bruno Mars,1740540,27,2018,6,29,0.86,2016,0,0
147,Carry On,XXXTENTACION,1734565,27,2018,6,29,0.383,2017,0,0
148,Ghost Town,Kanye West,1721436,27,2018,6,29,0.297,2018,0,0
149,Despacito - Remix,Luis Fonsi,1717431,27,2018,6,29,0.816,2017,1,12
150,Over Now,Post Malone,1716805,27,2018,6,29,0.181,2018,0,0
151,1-800-273-8255,Logic,1699004,27,2018,6,29,0.357,2017,4,27
152,Say Amen,Panic! At The Disco,1698567,27,2018,6,29,0.602,2018,0,0
153,Outside Today,YoungBoy Never Broke Again,1698211,27,2018,6,29,0.0585,2018,0,0
154,LOVE. FEAT. ZACARI.,Kendrick Lamar,1696450,27,2018,6,29,0.779,2017,10,2
155,I Don't Wanna Do This Anymore,XXXTENTACION,1688626,27,2018,6,29,0.764,2017,0,0
156,September,"Earth, Wind & Fire",1684232,27,2018,6,29,0.979,1978,0,0
157,I Like Me Better,Lauv,1636407,27,2018,6,29,0.419,2018,5,19
158,One Number Away,Luke Combs,1635979,27,2018,6,29,0.527,2017,0,0
159,Unforgettable,French Montana,1631948,27,2018,6,29,0.733,2017,4,7
160,New Freezer,Rich The Kid,1631477,27,2018,6,29,0.575,2018,9,26
161,Everyday,Logic,1621295,27,2018,6,29,0.422,2018,0,0
162,Somebody,The Chainsmokers,1606293,27,2018,6,29,0.323,2018,0,0
163,Bartier Cardi,Cardi B,1601740,27,2018,6,29,0.109,2018,12,22
164,Humility,Gorillaz,1596592,27,2018,6,29,0.784,2018,0,0
165,IDGAF,Dua Lipa,1587576,27,2018,6,29,0.51,2017,1,12
170,1942,G-Eazy,1562455,27,2018,6,29,0.835,2018,0,0
171,Chun-Li,Nicki Minaj,1559253,27,2018,6,29,0.474,2018,0,0
172,Let You Down,NF,1556091,27,2018,6,29,0.464,2017,9,14
173,Mr. Brightside,The Killers,1552677,27,2018,6,29,0.232,2004,0,0
174,Narcos,Migos,1546699,27,2018,6,29,0.242,2018,0,0
177,Perfect,Ed Sheeran,1530165,27,2018,6,29,0.168,2017,9,26
178,MotorSport,Migos,1528448,27,2018,6,29,0.188,2018,10,30
179,Zack And Codeine,Post Malone,1527943,27,2018,6,29,0.386,2018,0,0
180,I'm a Mess,Bebe Rexha,1518701,27,2018,6,29,0.216,2018,0,0
181,Same Bitches,Post Malone,1512512,27,2018,6,29,0.219,2018,0,0
182,Black & White,Juice WRLD,1503036,27,2018,6,29,0.233,2018,0,0
183,Never Be the Same,Camila Cabello,1495118,27,2018,6,29,0.243,2018,12,7
184,The Way Life Goes,Lil Uzi Vert,1480203,27,2018,6,29,0.756,2017,10,3
185,Africa,TOTO,1474607,27,2018,6,29,0.732,1982,0,0
186,Finesse - Remix; feat. Cardi B,Bruno Mars,1467025,27,2018,6,29,0.926,2017,1,4
187,2002,Anne-Marie,1465046,27,2018,6,29,0.603,2018,0,0
188,Takin' Shots,Post Malone,1456451,27,2018,6,29,0.593,2018,0,0
189,Creeping,Lil Skies,1439308,27,2018,6,29,0.683,2018,0,0
190,Sorry Not Sorry,Demi Lovato,1435658,27,2018,6,29,0.887,2017,7,11
191,Redbone,Childish Gambino,1419703,27,2018,6,29,0.572,2016,0,0
192,Delicate,Taylor Swift,1414722,27,2018,6,29,0.0499,2017,3,12
195,Passionfruit,Drake,1410634,27,2018,6,29,0.364,2017,3,28
196,I'd Be Jealous Too,Dustin Lynch,1406931,27,2018,6,29,0.537,2017,0,0
197,FAKE LOVE,BTS,1403935,27,2018,6,29,0.344,2018,0,0
198,Jump,Julia Michaels,1403920,27,2018,6,29,0.507,2018,0,0
199,X,Nicky Jam,1402719,27,2018,6,29,0.694,2019,0,0
200,Wanted You,NAV,1386645,27,2018,6,29,0.623,2018,11,3
1,In My Feelings,Drake,24879464,28,2018,7,6,0.35,2018,0,0
2,Nonstop,Drake,14660638,28,2018,7,6,0.423,2018,0,0
3,Lucid Dreams,Juice WRLD,13087057,28,2018,7,6,0.218,2018,0,0
4,Don’t Matter To Me,Drake,12077821,28,2018,7,6,0.138,2018,0,0
5,SAD!,XXXTENTACION,11346395,28,2018,7,6,0.473,2018,0,0
6,I'm Upset,Drake,9445554,28,2018,7,6,0.492,2018,0,0
7,Nice For What,Drake,9256525,28,2018,7,6,0.758,2018,0,0
8,Moonlight,XXXTENTACION,8894448,28,2018,7,6,0.711,2018,0,0
9,I Like It,Cardi B,8836989,28,2018,7,6,0.65,2018,0,0
10,Taste,Tyga,8438869,28,2018,7,6,0.342,2018,0,0
11,God's Plan,Drake,8056452,28,2018,7,6,0.357,2018,0,0
12,Mob Ties,Drake,7959616,28,2018,7,6,0.491,2018,0,0
13,Girls Like You,Maroon 5,7848266,28,2018,7,6,0.377,2018,0,0
14,Yes Indeed,Lil Baby,7745189,28,2018,7,6,0.562,2018,0,0
15,Better Now,Post Malone,7725315,28,2018,7,6,0.341,2018,0,0
16,Emotionless,Drake,6901710,28,2018,7,6,0.0853,2018,0,0
17,Elevate,Drake,5793418,28,2018,7,6,0.0542,2018,0,0
18,Can’t Take A Joke,Drake,5693155,28,2018,7,6,0.446,2018,0,0
19,Psycho,Post Malone,5582255,28,2018,7,6,0.459,2018,0,0
20,Jocelyn Flores,XXXTENTACION,5520515,28,2018,7,6,0.437,2017,10,31
21,changes,XXXTENTACION,5425090,28,2018,7,6,0.52,2018,0,0
22,All Girls Are The Same,Juice WRLD,5280126,28,2018,7,6,0.203,2018,0,0
23,Ocean,Martin Garrix,5182762,28,2018,7,6,0.221,2018,0,0
24,Jackie Chan,Tiësto,4937419,28,2018,7,6,0.687,2018,0,0
25,Look Alive,BlocBoy JB,4827267,28,2018,7,6,0.595,2018,0,0
26,Boo'd Up,Ella Mai,4661211,28,2018,7,6,0.235,2017,0,0
27,Fuck Love,XXXTENTACION,4654752,28,2018,7,6,0.329,2017,1,23
28,Youngblood,5 Seconds of Summer,4624425,28,2018,7,6,0.152,2018,0,0
29,APESHIT,The Carters,4578713,28,2018,7,6,0.377,2018,0,0
30,Blue Tint,Drake,4539361,28,2018,7,6,0.123,2018,0,0
31,8 Out Of 10,Drake,4515751,28,2018,7,6,0.31,2018,0,0
32,All Mine,Kanye West,4488833,28,2018,7,6,0.291,2018,0,0
33,Survival,Drake,4363707,28,2018,7,6,0.145,2018,0,0
34,no tears left to cry,Ariana Grande,4355309,28,2018,7,6,0.354,2018,0,0
35,rockstar,Post Malone,4318228,28,2018,7,6,0.129,2018,9,15
36,Talk Up,Drake,4276127,28,2018,7,6,0.334,2018,0,0
37,Summer Games,Drake,4142103,28,2018,7,6,0.134,2018,0,0
38,Back To You,Selena Gomez,4086334,28,2018,7,6,0.494,2018,0,0
39,After Dark,Drake,4071657,28,2018,7,6,0.336,2018,0,0
40,Sandra’s Rose,Drake,4032366,28,2018,7,6,0.519,2018,0,0
41,Bed,Nicki Minaj,4030785,28,2018,7,6,0.452,2018,0,0
42,One Kiss,Calvin Harris,3790800,28,2018,7,6,0.592,2018,0,0
43,That’s How You Feel,Drake,3787788,28,2018,7,6,0.38,2018,0,0
46,Plug Walk,Rich The Kid,3558488,28,2018,7,6,0.158,2018,0,0
47,Everybody Dies In Their Nightmares,XXXTENTACION,3549039,28,2018,7,6,0.689,2017,8,25
48,Jaded,Drake,3535523,28,2018,7,6,0.0371,2018,0,0
49,Finesse,Drake,3503847,28,2018,7,6,0.299,2018,0,0
50,Praise The Lord,A$AP Rocky,3444042,28,2018,7,6,0.294,2018,0,0
51,lovely,Billie Eilish,3410521,28,2018,7,6,0.12,2018,0,0
52,Te Boté - Remix,Nio Garcia,3397256,28,2018,7,6,0.442,2018,0,0
53,Meant to Be,Bebe Rexha,3309480,28,2018,7,6,0.579,2017,10,24
54,This Is America,Childish Gambino,3284647,28,2018,7,6,0.549,2018,0,0
57,Ric Flair Drip,Offset,3216361,28,2018,7,6,0.333,2017,3,1
58,Solo,Clean Bandit,3148823,28,2018,7,6,0.565,2018,0,0
59,Walk It Talk It,Migos,3131943,28,2018,7,6,0.395,2018,0,0
60,the remedy for a broken heart,XXXTENTACION,3125457,28,2018,7,6,0.271,2018,0,0
61,Peak,Drake,3064874,28,2018,7,6,0.269,2018,0,0
62,Mine,Bazzi,3063998,28,2018,7,6,0.717,2018,0,0
63,JAPAN,Famous Dex,3046617,28,2018,7,6,0.841,2018,0,0
64,High Hopes,Panic! At The Disco,2993698,28,2018,7,6,0.681,2018,0,0
65,Love Lies,Khalid,2955980,28,2018,7,6,0.338,2018,0,0
68,Born To Be Yours,Kygo,2857836,28,2018,7,6,0.451,2018,0,0
69,Look At Me!,XXXTENTACION,2823014,28,2018,7,6,0.349,2017,12,30
70,Simple,Florida Georgia Line,2819845,28,2018,7,6,0.864,2019,0,0
71,Powerglide,Rae Sremmurd,2803825,28,2018,7,6,0.584,2018,0,0
74,Candy Paint,Post Malone,2714683,28,2018,7,6,0.381,2018,10,20
75,OTW,Khalid,2709118,28,2018,7,6,0.28,2018,0,0
78,XO Tour Llif3,Lil Uzi Vert,2573678,28,2018,7,6,0.401,2017,2,26
79,Bigger Than You,2 Chainz,2567343,28,2018,7,6,0.264,2018,0,0
80,Shoota,Playboi Carti,2557554,28,2018,7,6,0.47,2018,0,0
81,Rise,Jonas Blue,2537295,28,2018,7,6,0.669,2018,0,0
84,Playinwitme,KYLE,2458014,28,2018,7,6,0.676,2018,0,0
85,Tequila,Dan + Shay,2450360,28,2018,7,6,0.494,2018,0,0
86,Legends,Juice WRLD,2414686,28,2018,7,6,0.381,2018,0,0
91,King's Dead,Jay Rock,2322322,28,2018,7,6,0.376,2018,0,0
92,Call Out My Name,The Weeknd,2317278,28,2018,7,6,0.175,2018,0,0
93,Yikes,Kanye West,2308207,28,2018,7,6,0.223,2018,0,0
94,Summertime Magic,Childish Gambino,2266375,28,2018,7,6,0.125,2018,0,0
95,Stay,Post Malone,2263634,28,2018,7,6,0.35,2018,2,23
96,Lust,Lil Skies,2263026,28,2018,7,6,0.519,2017,0,0
97,KOD,J. Cole,2252376,28,2018,7,6,0.199,2018,0,0
98,Spoil My Night,Post Malone,2248034,28,2018,7,6,0.225,2018,0,0
99,Lean Wit Me,Juice WRLD,2245149,28,2018,7,6,0.237,2018,0,0
100,Paranoid,Post Malone,2238873,28,2018,7,6,0.253,2018,0,0
101,NUMB,XXXTENTACION,2228698,28,2018,7,6,0.196,2018,0,0
102,Freaky Friday,Lil Dicky,2228565,28,2018,7,6,0.755,2018,0,0
103,Red Roses,Lil Skies,2218920,28,2018,7,6,0.456,2017,6,25
104,Rich & Sad,Post Malone,2207250,28,2018,7,6,0.285,2018,0,0
105,New Light,John Mayer,2197867,28,2018,7,6,0.853,2018,0,0
108,ocean eyes,Billie Eilish,2161774,28,2018,7,6,0.157,2016,0,0
109,Heaven,Kane Brown,2154198,28,2018,7,6,0.521,2017,0,0
110,Congratulations,Post Malone,2151437,28,2018,7,6,0.492,2016,0,0
111,HUMBLE.,Kendrick Lamar,2133350,28,2018,7,6,0.421,2017,3,30
112,Better Not,Louis The Child,2132293,28,2018,7,6,0.393,2018,0,0
113,Stir Fry,Migos,2129671,28,2018,7,6,0.508,2018,12,20
114,I'm a Mess,Bebe Rexha,2122493,28,2018,7,6,0.216,2018,0,0
115,All The Stars,Kendrick Lamar,2120062,28,2018,7,6,0.552,2018,1,4
116,TATI,6ix9ine,2105127,28,2018,7,6,0.523,2018,0,0
117,PICK IT UP,Famous Dex,2092238,28,2018,7,6,0.287,2017,10,20
120,Roll In Peace,Kodak Black,2067026,28,2018,7,6,0.363,2017,11,7
121,Watch,Travis Scott,2066838,28,2018,7,6,0.252,2018,0,0
122,Nowadays,Lil Skies,2046697,28,2018,7,6,0.46,2017,12,17
123,Life Goes On,Lil Baby,2035789,28,2018,7,6,0.387,2018,0,0
126,Havana,Camila Cabello,1974470,28,2018,7,6,0.394,2018,9,8
127,Guatemala - From Swaecation,Rae Sremmurd,1958168,28,2018,7,6,0.0778,2018,0,0
128,Location,Khalid,1944660,28,2018,7,6,0.326,2017,1,26
129,Young Dumb & Broke,Khalid,1943082,28,2018,7,6,0.394,2017,6,13
130,Thunder,Imagine Dragons,1940481,28,2018,7,6,0.288,2017,4,27
131,Sin Pijama,Becky G,1940310,28,2018,7,6,0.82,2018,0,0
132,Be Careful,Cardi B,1928264,28,2018,7,6,0.535,2018,0,0
133,I Know You,Lil Skies,1888066,28,2018,7,6,0.442,2018,0,0
134,Reborn,KIDS SEE GHOSTS,1875583,28,2018,7,6,0.227,2018,0,0
135,Betrayed,Lil Xan,1871288,28,2018,7,6,0.241,2018,7,20
138,92 Explorer,Post Malone,1863182,28,2018,7,6,0.861,2018,0,0
139,Bodak Yellow,Cardi B,1843095,28,2018,7,6,0.485,2018,6,16
140,Bank Account,21 Savage,1841625,28,2018,7,6,0.376,2017,8,8
141,Dangerous,Meek Mill,1824647,28,2018,7,6,0.562,2018,0,0
142,Bounce Out With That,YBN Nahmir,1800428,28,2018,7,6,0.381,2018,0,0
143,Believer,Imagine Dragons,1766130,28,2018,7,6,0.666,2017,2,1
144,Plain Jane,A$AP Ferg,1750092,28,2018,7,6,0.52,2017,6,13
145,In My Blood,Shawn Mendes,1732877,28,2018,7,6,0.487,2018,0,0
146,You Make It Easy,Jason Aldean,1727200,28,2018,7,6,0.406,2018,0,0
149,LOVE. FEAT. ZACARI.,Kendrick Lamar,1697270,28,2018,7,6,0.779,2017,10,2
150,Outside Today,YoungBoy Never Broke Again,1691535,28,2018,7,6,0.0585,2018,0,0
151,I Like Me Better,Lauv,1665124,28,2018,7,6,0.419,2018,5,19
152,Unforgettable,French Montana,1664419,28,2018,7,6,0.733,2017,4,7
153,Lie,NF,1661653,28,2018,7,6,0.179,2017,0,0
156,1942,G-Eazy,1641829,28,2018,7,6,0.835,2018,0,0
157,Over Now,Post Malone,1639077,28,2018,7,6,0.181,2018,0,0
160,Narcos,Migos,1633867,28,2018,7,6,0.242,2018,0,0
161,No Limit,G-Eazy,1629070,28,2018,7,6,0.405,2017,9,8
164,X,Nicky Jam,1605316,28,2018,7,6,0.694,2019,0,0
165,Shape of You,Ed Sheeran,1604575,28,2018,7,6,0.931,2017,1,6
166,New Freezer,Rich The Kid,1600963,28,2018,7,6,0.575,2018,9,26
167,Beautiful Crazy,Luke Combs,1599445,28,2018,7,6,0.382,2018,0,0
168,Let You Down,NF,1598182,28,2018,7,6,0.464,2017,9,14
169,New Rules,Dua Lipa,1594807,28,2018,7,6,0.608,2017,7,15
170,Somebody,The Chainsmokers,1594115,28,2018,7,6,0.323,2018,0,0
171,Body Like A Back Road,Sam Hunt,1589219,28,2018,7,6,0.661,2017,2,2
172,IDGAF,Dua Lipa,1577204,28,2018,7,6,0.51,2017,1,12
173,Bartier Cardi,Cardi B,1570901,28,2018,7,6,0.109,2018,12,22
174,Carry On,XXXTENTACION,1559589,28,2018,7,6,0.383,2017,0,0
175,Black & White,Juice WRLD,1559050,28,2018,7,6,0.233,2018,0,0
176,Hopeless Romantic,Wiz Khalifa,1558723,28,2018,7,6,0.552,2018,0,0
177,Chun-Li,Nicki Minaj,1558178,28,2018,7,6,0.474,2018,0,0
178,I Don't Wanna Do This Anymore,XXXTENTACION,1557004,28,2018,7,6,0.764,2017,0,0
179,Silence,Marshmello,1551791,28,2018,7,6,0.286,2017,8,11
180,Perfect,Ed Sheeran,1549254,28,2018,7,6,0.168,2017,9,26
181,2002,Anne-Marie,1539292,28,2018,7,6,0.603,2018,0,0
182,Ghost Town,Kanye West,1533079,28,2018,7,6,0.297,2018,0,0
183,Jumpsuit,Twenty One Pilots,1529315,28,2018,7,6,0.235,2018,0,0
184,Never Be the Same,Camila Cabello,1528290,28,2018,7,6,0.243,2018,12,7
185,Jump,Julia Michaels,1521931,28,2018,7,6,0.507,2018,0,0
186,Africa,TOTO,1520720,28,2018,7,6,0.732,1982,0,0
187,Closer,The Chainsmokers,1517227,28,2018,7,6,0.661,2016,0,0
188,The Way Life Goes,Lil Uzi Vert,1515636,28,2018,7,6,0.756,2017,10,3
189,Connection,OneRepublic,1506249,28,2018,7,6,0.624,2018,0,0
190,Delicate,Taylor Swift,1500513,28,2018,7,6,0.0499,2017,3,12
191,MotorSport,Migos,1497705,28,2018,7,6,0.188,2018,10,30
192,X,Nicky Jam,1485592,28,2018,7,6,0.694,2019,0,0
193,Creeping,Lil Skies,1478274,28,2018,7,6,0.683,2018,0,0
194,Nico And The Niners,Twenty One Pilots,1474467,28,2018,7,6,0.328,2018,0,0
195,No Es Justo,J Balvin,1472781,28,2018,7,6,0.721,2018,0,0
198,Zack And Codeine,Post Malone,1464353,28,2018,7,6,0.386,2018,0,0
199,Sorry Not Sorry,Demi Lovato,1462677,28,2018,7,6,0.887,2017,7,11
2,Lucid Dreams,Juice WRLD,12930705,29,2018,7,13,0.218,2018,0,0
3,Nonstop,Drake,12312859,29,2018,7,13,0.423,2018,0,0
4,God is a woman,Ariana Grande,10771324,29,2018,7,13,0.268,2018,0,0
5,SAD!,XXXTENTACION,10503061,29,2018,7,13,0.473,2018,0,0
6,Taste,Tyga,9777479,29,2018,7,13,0.342,2018,0,0
7,Don’t Matter To Me,Drake,9769263,29,2018,7,13,0.138,2018,0,0
8,I Like It,Cardi B,9278476,29,2018,7,13,0.65,2018,0,0
9,Moonlight,XXXTENTACION,8544143,29,2018,7,13,0.711,2018,0,0
10,Girls Like You,Maroon 5,8257586,29,2018,7,13,0.377,2018,0,0
11,Nice For What,Drake,8193242,29,2018,7,13,0.758,2018,0,0
12,Better Now,Post Malone,7877292,29,2018,7,13,0.341,2018,0,0
13,Summertime Magic,Childish Gambino,7519515,29,2018,7,13,0.125,2018,0,0
14,Yes Indeed,Lil Baby,7436762,29,2018,7,13,0.562,2018,0,0
15,I'm Upset,Drake,7313974,29,2018,7,13,0.492,2018,0,0
16,God's Plan,Drake,6886838,29,2018,7,13,0.357,2018,0,0
17,Mob Ties,Drake,6010125,29,2018,7,13,0.491,2018,0,0
18,Jackie Chan,Tiësto,5589022,29,2018,7,13,0.687,2018,0,0
19,Youngblood,5 Seconds of Summer,5476526,29,2018,7,13,0.152,2018,0,0
20,Psycho,Post Malone,5461822,29,2018,7,13,0.459,2018,0,0
21,Eastside,benny blanco,5325080,29,2018,7,13,0.319,2018,0,0
22,Ocean,Martin Garrix,5277329,29,2018,7,13,0.221,2018,0,0
23,Jocelyn Flores,XXXTENTACION,5145261,29,2018,7,13,0.437,2017,10,31
24,All Girls Are The Same,Juice WRLD,5073925,29,2018,7,13,0.203,2018,0,0
25,changes,XXXTENTACION,5023686,29,2018,7,13,0.52,2018,0,0
26,APESHIT,The Carters,4830730,29,2018,7,13,0.377,2018,0,0
27,Look Alive,BlocBoy JB,4826668,29,2018,7,13,0.595,2018,0,0
