position,track_name,artist,streams,top_week,top_year,top_month,top_first_day,valence,release_year,release_month,release_day
146,You Make It Easy,Jason Aldean,1727200,28,2018,7,6,0.406,2018,1,26
149,LOVE. FEAT. ZACARI.,Kendrick Lamar,1697270,28,2018,7,6,0.779,2017,10,2
150,Outside Today,YoungBoy Never Broke Again,1691535,28,2018,7,6,0.0585,2018,1,6
152,Unforgettable,French Montana,1664419,28,2018,7,6,0.733,2017,4,7
153,Lie,NF,1661653,28,2018,7,6,0.179,2017,4,17
161,No Limit,G-Eazy,1629070,28,2018,7,6,0.405,2017,9,8
164,X,Nicky Jam,1605316,28,2018,7,6,0.694,2019,2,25
165,Shape of You,Ed Sheeran,1604575,28,2018,7,6,0.931,2017,1,6
167,Beautiful Crazy,Luke Combs,1599445,28,2018,7,6,0.382,2018,12,3
168,Let You Down,NF,1598182,28,2018,7,6,0.464,2017,9,14
169,New Rules,Dua Lipa,1594807,28,2018,7,6,0.608,2017,7,15
171,Body Like A Back Road,Sam Hunt,1589219,28,2018,7,6,0.661,2017,2,2
172,IDGAF,Dua Lipa,1577204,28,2018,7,6,0.51,2017,1,12
173,Bartier Cardi,Cardi B,1570901,28,2018,7,6,0.109,2018,12,22
174,Carry On,XXXTENTACION,1559589,28,2018,7,6,0.383,2017,8,25
178,I Don't Wanna Do This Anymore,XXXTENTACION,1557004,28,2018,7,6,0.764,2017,5,16
179,Silence,Marshmello,1551791,28,2018,7,6,0.286,2017,8,11
180,Perfect,Ed Sheeran,1549254,28,2018,7,6,0.168,2017,9,26
184,Never Be the Same,Camila Cabello,1528290,28,2018,7,6,0.243,2018,12,7
186,Africa,TOTO,1520720,28,2018,7,6,0.732,1982,0,0
187,Closer,The Chainsmokers,1517227,28,2018,7,6,0.661,2016,0,0
188,The Way Life Goes,Lil Uzi Vert,1515636,28,2018,7,6,0.756,2017,10,3
190,Delicate,Taylor Swift,1500513,28,2018,7,6,0.0499,2017,3,12
191,MotorSport,Migos,1497705,28,2018,7,6,0.188,2018,10,30
192,X,Nicky Jam,1485592,28,2018,7,6,0.694,2019,2,25
193,Creeping,Lil Skies,1478274,28,2018,7,6,0.683,2018,3,19
199,Sorry Not Sorry,Demi Lovato,1462677,28,2018,7,6,0.887,2017,7,11
5,SAD!,XXXTENTACION,10503061,29,2018,7,13,0.473,2018,3,2
11,Nice For What,Drake,8193242,29,2018,7,13,0.758,2018,4,6
16,God's Plan,Drake,6886838,29,2018,7,13,0.357,2018,1,19
17,Mob Ties,Drake,6010125,29,2018,7,13,0.491,2018,1,6
20,Psycho,Post Malone,5461822,29,2018,7,13,0.459,2018,2,23
23,Jocelyn Flores,XXXTENTACION,5145261,29,2018,7,13,0.437,2017,10,31
25,changes,XXXTENTACION,5023686,29,2018,7,13,0.52,2018,3,5
27,Look Alive,BlocBoy JB,4826668,29,2018,7,13,0.595,2018,2,9
28,Boo'd Up,Ella Mai,4748460,29,2018,7,13,0.235,2017,2,24
31,Fuck Love,XXXTENTACION,4353823,29,2018,7,13,0.329,2017,1,23
39,One Kiss,Calvin Harris,3965186,29,2018,7,13,0.592,2018,4,6
46,Body,Loud Luxury,3551924,29,2018,7,13,0.582,2017,10,27
47,Plug Walk,Rich The Kid,3444255,29,2018,7,13,0.158,2018,4,3
49,Te Bot - Remix,Nio Garcia,3376696,29,2018,7,13,0.442,2018,4,11
50,Everybody Dies In Their Nightmares,XXXTENTACION,3345149,29,2018,7,13,0.689,2017,8,25
54,I Fall Apart,Post Malone,3197985,29,2018,7,13,0.291,2016,0,0
55,Ric Flair Drip,Offset,3193619,29,2018,7,13,0.333,2017,3,1
58,Walk It Talk It,Migos,3116492,29,2018,7,13,0.395,2018,3,18
61,JAPAN,Famous Dex,3003638,29,2018,7,13,0.841,2018,3,16
63,Love Lies,Khalid,2922914,29,2018,7,13,0.338,2018,2,14
64,Meant to Be,Bebe Rexha,2908737,29,2018,7,13,0.579,2017,10,24
65,the remedy for a broken heart,XXXTENTACION,2899854,29,2018,7,13,0.271,2018,3,16
67,Powerglide,Rae Sremmurd,2745376,29,2018,7,13,0.584,2018,2,16
68,Tequila,Dan + Shay,2724203,29,2018,7,13,0.494,2018,1,10
69,Simple,Florida Georgia Line,2718285,29,2018,7,13,0.864,2019,0,0
70,Hope,XXXTENTACION,2702252,29,2018,7,13,0.225,2018,2,21
72,Look At Me!,XXXTENTACION,2693564,29,2018,7,13,0.349,2017,12,30
74,Candy Paint,Post Malone,2677449,29,2018,7,13,0.381,2018,10,20
76,Playinwitme,KYLE,2666719,29,2018,7,13,0.676,2018,3,20
79,The Middle,Zedd,2585552,29,2018,7,13,0.437,2018,1,23
80,XO Tour Llif3,Lil Uzi Vert,2574762,29,2018,7,13,0.401,2017,2,26
82,ocean eyes,Billie Eilish,2516951,29,2018,7,13,0.157,2016,0,0
88,X,Nicky Jam,2353737,29,2018,7,13,0.694,2019,2,25
89,Lie,NF,2313059,29,2018,7,13,0.179,2017,4,17
90,Lust,Lil Skies,2303397,29,2018,7,13,0.519,2017,12,12
98,Red Roses,Lil Skies,2211452,29,2018,7,13,0.456,2017,6,25
100,Call Out My Name,The Weeknd,2186630,29,2018,7,13,0.175,2018,4,10
102,Freaky Friday,Lil Dicky,2168567,29,2018,7,13,0.755,2018,3,15
103,Stay,Post Malone,2166509,29,2018,7,13,0.35,2018,2,23
109,Congratulations,Post Malone,2119606,29,2018,7,13,0.492,2016,0,0
110,PICK IT UP,Famous Dex,2115042,29,2018,7,13,0.287,2017,10,20
111,HUMBLE.,Kendrick Lamar,2111262,29,2018,7,13,0.421,2017,3,30
114,Nevermind,Dennis Lloyd,2096324,29,2018,7,13,0.0793,2017,12,5
116,FRIENDS,Marshmello,2085167,29,2018,7,13,0.534,2018,2,9
118,Nowadays,Lil Skies,2078798,29,2018,7,13,0.46,2017,12,17
119,Stir Fry,Migos,2073993,29,2018,7,13,0.508,2018,12,20
120,All The Stars,Kendrick Lamar,2071249,29,2018,7,13,0.552,2018,1,4
121,NUMB,XXXTENTACION,2037581,29,2018,7,13,0.196,2018,3,16
123,Roll In Peace,Kodak Black,2013450,29,2018,7,13,0.363,2017,11,7
125,Heaven,Kane Brown,1988314,29,2018,7,13,0.521,2017,11,13
126,goosebumps,Travis Scott,1975717,29,2018,7,13,0.442,2016,0,0
127,Thunder,Imagine Dragons,1957374,29,2018,7,13,0.288,2017,4,27
132,Young Dumb & Broke,Khalid,1890253,29,2018,7,13,0.394,2017,6,13
135,Bank Account,21 Savage,1868652,29,2018,7,13,0.376,2017,8,8
136,Location,Khalid,1850645,29,2018,7,13,0.326,2017,1,26
142,Believer,Imagine Dragons,1822850,29,2018,7,13,0.666,2017,2,1
144,Plain Jane,A$AP Ferg,1788268,29,2018,7,13,0.52,2017,6,13
148,Bounce Out With That,YBN Nahmir,1754975,29,2018,7,13,0.381,2018,1,24
153,Creeping,Lil Skies,1708944,29,2018,7,13,0.683,2018,3,19
156,Outside Today,YoungBoy Never Broke Again,1702127,29,2018,7,13,0.0585,2018,1,6
158,1-800-273-8255,Logic,1677882,29,2018,7,13,0.357,2017,4,27
159,You Make It Easy,Jason Aldean,1668687,29,2018,7,13,0.406,2018,1,26
162,In My Blood,Shawn Mendes,1655610,29,2018,7,13,0.487,2018,3,22
166,No Limit,G-Eazy,1631857,29,2018,7,13,0.405,2017,9,8
169,Let You Down,NF,1610492,29,2018,7,13,0.464,2017,9,14
170,Unforgettable,French Montana,1605400,29,2018,7,13,0.733,2017,4,7
176,Everyday,Logic,1571232,29,2018,7,13,0.422,2018,3,2
177,Delicate,Taylor Swift,1562105,29,2018,7,13,0.0499,2017,3,12
182,IDGAF,Dua Lipa,1545674,29,2018,7,13,0.51,2017,1,12
184,Redbone,Childish Gambino,1541058,29,2018,7,13,0.572,2016,0,0
185,Perfect,Ed Sheeran,1540804,29,2018,7,13,0.168,2017,9,26
187,Bartier Cardi,Cardi B,1535050,29,2018,7,13,0.109,2018,12,22
188,Revenge,XXXTENTACION,1533947,29,2018,7,13,0.18,2017,5,18
189,Never Be the Same,Camila Cabello,1529690,29,2018,7,13,0.243,2018,12,7
190,MotorSport,Migos,1528444,29,2018,7,13,0.188,2018,10,30
191,idontwannabeyouanymore,Billie Eilish,1520003,29,2018,7,13,0.247,2017,7,21
192,Silence,Marshmello,1511930,29,2018,7,13,0.286,2017,8,11
193,Body Like A Back Road,Sam Hunt,1507163,29,2018,7,13,0.661,2017,2,2
194,I Don't Wanna Do This Anymore,XXXTENTACION,1507054,29,2018,7,13,0.764,2017,5,16
195,One Number Away,Luke Combs,1503186,29,2018,7,13,0.527,2017,1,8
196,Carry On,XXXTENTACION,1493922,29,2018,7,13,0.383,2017,8,25
197,The Way Life Goes,Lil Uzi Vert,1492396,29,2018,7,13,0.756,2017,10,3
198,Closer,The Chainsmokers,1491556,29,2018,7,13,0.661,2016,0,0
199,I Get the Bag,Gucci Mane,1469642,29,2018,7,13,0.425,2017,8,18
3,SAD!,XXXTENTACION,9574548,30,2018,7,20,0.473,2018,3,2
12,Nice For What,Drake,6771298,30,2018,7,20,0.758,2018,4,6
16,God's Plan,Drake,5933821,30,2018,7,20,0.357,2018,1,19
19,Psycho,Post Malone,5249780,30,2018,7,20,0.459,2018,2,23
20,Youngblood,5 Seconds of Summer,5190258,30,2018,7,20,0.152,2018,4,12
21,Jocelyn Flores,XXXTENTACION,4935333,30,2018,7,20,0.437,2017,10,31
23,Mob Ties,Drake,4750291,30,2018,7,20,0.491,2018,1,6
24,changes,XXXTENTACION,4705276,30,2018,7,20,0.52,2018,3,5
26,All Girls Are The Same,Juice WRLD,4558715,30,2018,7,20,0.203,2018,4,13
27,Look Alive,BlocBoy JB,4367087,30,2018,7,20,0.595,2018,2,9
28,Fuck Love,XXXTENTACION,4304706,30,2018,7,20,0.329,2017,1,23
29,Body,Loud Luxury,4168350,30,2018,7,20,0.582,2017,10,27
32,Boo'd Up,Ella Mai,4001928,30,2018,7,20,0.235,2017,2,24
39,you should see me in a crown,Billie Eilish,3607980,30,2018,7,20,0.323,2019,0,0
44,One Kiss,Calvin Harris,3452592,30,2018,7,20,0.592,2018,4,6
48,Te Bot - Remix,Nio Garcia,3317790,30,2018,7,20,0.442,2018,4,11
49,Plug Walk,Rich The Kid,3315593,30,2018,7,20,0.158,2018,4,3
51,Everybody Dies In Their Nightmares,XXXTENTACION,3272621,30,2018,7,20,0.689,2017,8,25
52,I Fall Apart,Post Malone,3199118,30,2018,7,20,0.291,2016,0,0
55,Ric Flair Drip,Offset,2971147,30,2018,7,20,0.333,2017,3,1
56,JAPAN,Famous Dex,2884284,30,2018,7,20,0.841,2018,3,16
57,Love Lies,Khalid,2875045,30,2018,7,20,0.338,2018,2,14
61,the remedy for a broken heart,XXXTENTACION,2774936,30,2018,7,20,0.271,2018,3,16
64,Tequila,Dan + Shay,2746596,30,2018,7,20,0.494,2018,1,10
66,Walk It Talk It,Migos,2657563,30,2018,7,20,0.395,2018,3,18
67,Hope,XXXTENTACION,2625294,30,2018,7,20,0.225,2018,2,21
69,XO Tour Llif3,Lil Uzi Vert,2581027,30,2018,7,20,0.401,2017,2,26
70,Look At Me!,XXXTENTACION,2574846,30,2018,7,20,0.349,2017,12,30
73,Playinwitme,KYLE,2531946,30,2018,7,20,0.676,2018,3,20
74,Meant to Be,Bebe Rexha,2515334,30,2018,7,20,0.579,2017,10,24
75,Powerglide,Rae Sremmurd,2503524,30,2018,7,20,0.584,2018,2,16
76,The Middle,Zedd,2479090,30,2018,7,20,0.437,2018,1,23
77,Lie,NF,2468339,30,2018,7,20,0.179,2017,4,17
79,Simple,Florida Georgia Line,2429893,30,2018,7,20,0.864,2019,0,0
80,ocean eyes,Billie Eilish,2384048,30,2018,7,20,0.157,2016,0,0
83,X,Nicky Jam,2319980,30,2018,7,20,0.694,2019,2,25
84,Lust,Lil Skies,2283575,30,2018,7,20,0.519,2017,12,12
86,Red Roses,Lil Skies,2226424,30,2018,7,20,0.456,2017,6,25
89,Call Out My Name,The Weeknd,2135139,30,2018,7,20,0.175,2018,4,10
90,Nowadays,Lil Skies,2131299,30,2018,7,20,0.46,2017,12,17
92,Stay,Post Malone,2094605,30,2018,7,20,0.35,2018,2,23
93,HUMBLE.,Kendrick Lamar,2094251,30,2018,7,20,0.421,2017,3,30
96,King's Dead,Jay Rock,2083666,30,2018,7,20,0.376,2018,1,11
99,Freaky Friday,Lil Dicky,2052353,30,2018,7,20,0.755,2018,3,15
101,PICK IT UP,Famous Dex,2040046,30,2018,7,20,0.287,2017,10,20
102,Creeping,Lil Skies,2024630,30,2018,7,20,0.683,2018,3,19
104,FRIENDS,Marshmello,2016760,30,2018,7,20,0.534,2018,2,9
107,All The Stars,Kendrick Lamar,2006630,30,2018,7,20,0.552,2018,1,4
109,Roll In Peace,Kodak Black,1992710,30,2018,7,20,0.363,2017,11,7
110,Nevermind,Dennis Lloyd,1988058,30,2018,7,20,0.0793,2017,12,5
111,goosebumps,Travis Scott,1980811,30,2018,7,20,0.442,2016,0,0
113,Stir Fry,Migos,1964878,30,2018,7,20,0.508,2018,12,20
114,Thunder,Imagine Dragons,1964431,30,2018,7,20,0.288,2017,4,27
116,NUMB,XXXTENTACION,1938121,30,2018,7,20,0.196,2018,3,16
122,Young Dumb & Broke,Khalid,1857743,30,2018,7,20,0.394,2017,6,13
124,Believer,Imagine Dragons,1824937,30,2018,7,20,0.666,2017,2,1
125,Location,Khalid,1819339,30,2018,7,20,0.326,2017,1,26
126,Bank Account,21 Savage,1812250,30,2018,7,20,0.376,2017,8,8
127,Heaven,Kane Brown,1793842,30,2018,7,20,0.521,2017,11,13
131,Bounce Out With That,YBN Nahmir,1773389,30,2018,7,20,0.381,2018,1,24
139,Plain Jane,A$AP Ferg,1737020,30,2018,7,20,0.52,2017,6,13
143,Sober,Demi Lovato,1689808,30,2018,7,20,0.17,2018,12,8
144,Africa,TOTO,1686806,30,2018,7,20,0.732,1982,0,0
148,Outside Today,YoungBoy Never Broke Again,1674363,30,2018,7,20,0.0585,2018,1,6
149,Be Careful,Cardi B,1665163,30,2018,7,20,0.535,2018,3,29
150,idontwannabeyouanymore,Billie Eilish,1660462,30,2018,7,20,0.247,2017,7,21
154,1-800-273-8255,Logic,1644592,30,2018,7,20,0.357,2017,4,27
157,Delicate,Taylor Swift,1632017,30,2018,7,20,0.0499,2017,3,12
158,LOVE. FEAT. ZACARI.,Kendrick Lamar,1621902,30,2018,7,20,0.779,2017,10,2
159,Shape of You,Ed Sheeran,1614651,30,2018,7,20,0.931,2017,1,6
160,You Make It Easy,Jason Aldean,1609924,30,2018,7,20,0.406,2018,1,26
161,Let You Down,NF,1609717,30,2018,7,20,0.464,2017,9,14
165,In My Blood,Shawn Mendes,1579132,30,2018,7,20,0.487,2018,3,22
166,No Limit,G-Eazy,1574002,30,2018,7,20,0.405,2017,9,8
167,One Number Away,Luke Combs,1564397,30,2018,7,20,0.527,2017,1,8
168,Everyday,Logic,1551150,30,2018,7,20,0.422,2018,3,2
176,The Way Life Goes,Lil Uzi Vert,1521075,30,2018,7,20,0.756,2017,10,3
177,Beautiful Crazy,Luke Combs,1514689,30,2018,7,20,0.382,2018,12,3
178,New Rules,Dua Lipa,1506084,30,2018,7,20,0.608,2017,7,15
179,Perfect,Ed Sheeran,1505592,30,2018,7,20,0.168,2017,9,26
180,I Don't Wanna Do This Anymore,XXXTENTACION,1499677,30,2018,7,20,0.764,2017,5,16
181,MotorSport,Migos,1498736,30,2018,7,20,0.188,2018,10,30
184,No Es Justo,J Balvin,1491645,30,2018,7,20,0.721,2018,4,13
186,Sorry Not Sorry,Demi Lovato,1487499,30,2018,7,20,0.887,2017,7,11
187,Revenge,XXXTENTACION,1486808,30,2018,7,20,0.18,2017,5,18
188,Never Be the Same,Camila Cabello,1484134,30,2018,7,20,0.243,2018,12,7
189,IDGAF,Dua Lipa,1474284,30,2018,7,20,0.51,2017,1,12
192,Carry On,XXXTENTACION,1469551,30,2018,7,20,0.383,2017,8,25
193,Redbone,Childish Gambino,1449514,30,2018,7,20,0.572,2016,0,0
194,Closer,The Chainsmokers,1447163,30,2018,7,20,0.661,2016,0,0
195,I Get the Bag,Gucci Mane,1439968,30,2018,7,20,0.425,2017,8,18
196,Body Like A Back Road,Sam Hunt,1439935,30,2018,7,20,0.661,2017,2,2
197,BILLY,6ix9ine,1436436,30,2018,7,20,0.774,2018,2,10
198,Whatever It Takes,Imagine Dragons,1431090,30,2018,7,20,0.556,2017,5,8
199,Bartier Cardi,Cardi B,1427383,30,2018,7,20,0.109,2018,12,22
5,SAD!,XXXTENTACION,8753671,31,2018,7,27,0.473,2018,3,2
15,Nice For What,Drake,5994266,31,2018,7,27,0.758,2018,4,6
16,God's Plan,Drake,5316122,31,2018,7,27,0.357,2018,1,19
17,Psycho,Post Malone,5030764,31,2018,7,27,0.459,2018,2,23
19,Youngblood,5 Seconds of Summer,4833253,31,2018,7,27,0.152,2018,4,12
22,Jocelyn Flores,XXXTENTACION,4696417,31,2018,7,27,0.437,2017,10,31
23,All Girls Are The Same,Juice WRLD,4499373,31,2018,7,27,0.203,2018,4,13
24,changes,XXXTENTACION,4363488,31,2018,7,27,0.52,2018,3,5
26,Body,Loud Luxury,4298739,31,2018,7,27,0.582,2017,10,27
27,Fuck Love,XXXTENTACION,4179540,31,2018,7,27,0.329,2017,1,23
28,Look Alive,BlocBoy JB,4063078,31,2018,7,27,0.595,2018,2,9
29,Mob Ties,Drake,4031214,31,2018,7,27,0.491,2018,1,6
33,you should see me in a crown,Billie Eilish,3811438,31,2018,7,27,0.323,2019,0,0
38,Boo'd Up,Ella Mai,3521600,31,2018,7,27,0.235,2017,2,24
41,lovely,Billie Eilish,3357561,31,2018,7,27,0.12,2018,4,19
42,Te Bot - Remix,Nio Garcia,3355535,31,2018,7,27,0.442,2018,4,11
45,I Fall Apart,Post Malone,3277363,31,2018,7,27,0.291,2016,0,0
47,Everybody Dies In Their Nightmares,XXXTENTACION,3124759,31,2018,7,27,0.689,2017,8,25
48,Plug Walk,Rich The Kid,3123413,31,2018,7,27,0.158,2018,4,3
49,no tears left to cry,Ariana Grande,3114437,31,2018,7,27,0.354,2018,4,20
54,Ric Flair Drip,Offset,2781587,31,2018,7,27,0.333,2017,3,1
57,Love Lies,Khalid,2757057,31,2018,7,27,0.338,2018,2,14
58,One Kiss,Calvin Harris,2753741,31,2018,7,27,0.592,2018,4,6
59,JAPAN,Famous Dex,2728343,31,2018,7,27,0.841,2018,3,16
61,OTW,Khalid,2645650,31,2018,7,27,0.28,2018,4,20
62,Tequila,Dan + Shay,2624930,31,2018,7,27,0.494,2018,1,10
64,the remedy for a broken heart,XXXTENTACION,2596573,31,2018,7,27,0.271,2018,3,16
66,XO Tour Llif3,Lil Uzi Vert,2569415,31,2018,7,27,0.401,2017,2,26
67,Hope,XXXTENTACION,2507406,31,2018,7,27,0.225,2018,2,21
69,Meant to Be,Bebe Rexha,2464805,31,2018,7,27,0.579,2017,10,24
70,Walk It Talk It,Migos,2463745,31,2018,7,27,0.395,2018,3,18
72,Look At Me!,XXXTENTACION,2460331,31,2018,7,27,0.349,2017,12,30
74,Powerglide,Rae Sremmurd,2381314,31,2018,7,27,0.584,2018,2,16
75,The Middle,Zedd,2353749,31,2018,7,27,0.437,2018,1,23
76,Simple,Florida Georgia Line,2346935,31,2018,7,27,0.864,2019,0,0
77,Sober,Demi Lovato,2265206,31,2018,7,27,0.17,2018,12,8
79,Lust,Lil Skies,2226619,31,2018,7,27,0.519,2017,12,12
81,Lie,NF,2198512,31,2018,7,27,0.179,2017,4,17
83,Red Roses,Lil Skies,2167373,31,2018,7,27,0.456,2017,6,25
87,Congratulations,Post Malone,2085408,31,2018,7,27,0.492,2016,0,0
88,Nowadays,Lil Skies,2077967,31,2018,7,27,0.46,2017,12,17
90,HUMBLE.,Kendrick Lamar,2063975,31,2018,7,27,0.421,2017,3,30
91,X,Nicky Jam,2041264,31,2018,7,27,0.694,2019,2,25
93,Playinwitme,KYLE,2038347,31,2018,7,27,0.676,2018,3,20
94,goosebumps,Travis Scott,2035797,31,2018,7,27,0.442,2016,0,0
96,Freaky Friday,Lil Dicky,2012704,31,2018,7,27,0.755,2018,3,15
97,Call Out My Name,The Weeknd,2011880,31,2018,7,27,0.175,2018,4,10
98,Stay,Post Malone,2008803,31,2018,7,27,0.35,2018,2,23
99,PICK IT UP,Famous Dex,2007420,31,2018,7,27,0.287,2017,10,20
104,King's Dead,Jay Rock,1954098,31,2018,7,27,0.376,2018,1,11
106,Roll In Peace,Kodak Black,1949432,31,2018,7,27,0.363,2017,11,7
108,Nevermind,Dennis Lloyd,1941563,31,2018,7,27,0.0793,2017,12,5
109,Thunder,Imagine Dragons,1913020,31,2018,7,27,0.288,2017,4,27
110,FRIENDS,Marshmello,1899787,31,2018,7,27,0.534,2018,2,9
117,All The Stars,Kendrick Lamar,1858243,31,2018,7,27,0.552,2018,1,4
118,Stir Fry,Migos,1847213,31,2018,7,27,0.508,2018,12,20
120,Location,Khalid,1819845,31,2018,7,27,0.326,2017,1,26
123,2002,Anne-Marie,1807345,31,2018,7,27,0.603,2018,4,20
124,NUMB,XXXTENTACION,1807274,31,2018,7,27,0.196,2018,3,16
128,Believer,Imagine Dragons,1768803,31,2018,7,27,0.666,2017,2,1
129,Creeping,Lil Skies,1762249,31,2018,7,27,0.683,2018,3,19
130,Heaven,Kane Brown,1746859,31,2018,7,27,0.521,2017,11,13
140,idontwannabeyouanymore,Billie Eilish,1660227,31,2018,7,27,0.247,2017,7,21
142,Plain Jane,A$AP Ferg,1654297,31,2018,7,27,0.52,2017,6,13
144,1-800-273-8255,Logic,1641384,31,2018,7,27,0.357,2017,4,27
145,ocean eyes,Billie Eilish,1637209,31,2018,7,27,0.157,2016,0,0
146,Africa,TOTO,1637113,31,2018,7,27,0.732,1982,0,0
147,Get Along,Kenny Chesney,1636881,31,2018,7,27,0.35,2018,4,6
149,KOD,J. Cole,1619792,31,2018,7,27,0.199,2018,4,20
150,Shape of You,Ed Sheeran,1602132,31,2018,7,27,0.931,2017,1,6
154,Let You Down,NF,1580523,31,2018,7,27,0.464,2017,9,14
155,Delicate,Taylor Swift,1576219,31,2018,7,27,0.0499,2017,3,12
156,Be Careful,Cardi B,1565534,31,2018,7,27,0.535,2018,3,29
157,LOVE. FEAT. ZACARI.,Kendrick Lamar,1563573,31,2018,7,27,0.779,2017,10,2
158,Beautiful Crazy,Luke Combs,1562345,31,2018,7,27,0.382,2018,12,3
159,I Don't Wanna Do This Anymore,XXXTENTACION,1559850,31,2018,7,27,0.764,2017,5,16
160,No Limit,G-Eazy,1547047,31,2018,7,27,0.405,2017,9,8
164,IDGAF,Dua Lipa,1535416,31,2018,7,27,0.51,2017,1,12
165,The Way Life Goes,Lil Uzi Vert,1527310,31,2018,7,27,0.756,2017,10,3
166,Mercy,Brett Young,1522243,31,2018,7,27,0.219,2017,2,20
167,Everyday,Logic,1519970,31,2018,7,27,0.422,2018,3,2
168,Unforgettable,French Montana,1511108,31,2018,7,27,0.733,2017,4,7
169,Silence,Marshmello,1509317,31,2018,7,27,0.286,2017,8,11
171,In My Blood,Shawn Mendes,1489253,31,2018,7,27,0.487,2018,3,22
172,No Es Justo,J Balvin,1482202,31,2018,7,27,0.721,2018,4,13
173,New Rules,Dua Lipa,1481801,31,2018,7,27,0.608,2017,7,15
175,Perfect,Ed Sheeran,1478459,31,2018,7,27,0.168,2017,9,26
177,MotorSport,Migos,1467542,31,2018,7,27,0.188,2018,10,30
178,Closer,The Chainsmokers,1465584,31,2018,7,27,0.661,2016,0,0
180,Body Like A Back Road,Sam Hunt,1452674,31,2018,7,27,0.661,2017,2,2
182,BILLY,6ix9ine,1433826,31,2018,7,27,0.774,2018,2,10
184,Carry On,XXXTENTACION,1429941,31,2018,7,27,0.383,2017,8,25
185,Revenge,XXXTENTACION,1426381,31,2018,7,27,0.18,2017,5,18
187,Never Be the Same,Camila Cabello,1416796,31,2018,7,27,0.243,2018,12,7
189,Outside Today,YoungBoy Never Broke Again,1401073,31,2018,7,27,0.0585,2018,1,6
190,Whatever It Takes,Imagine Dragons,1394026,31,2018,7,27,0.556,2017,5,8
191,Redbone,Childish Gambino,1388610,31,2018,7,27,0.572,2016,0,0
192,Bartier Cardi,Cardi B,1388328,31,2018,7,27,0.109,2018,12,22
194,No Role Modelz,J. Cole,1381772,31,2018,7,27,0.463,2014,0,0
195,One Number Away,Luke Combs,1378108,31,2018,7,27,0.527,2017,1,8
197,I Get the Bag,Gucci Mane,1377227,31,2018,7,27,0.425,2017,8,18
198,1942,G-Eazy,1374765,31,2018,7,27,0.835,2018,4,13
14,SAD!,XXXTENTACION,7880680,32,2018,8,3,0.473,2018,3,2
31,Nice For What,Drake,5334352,32,2018,8,3,0.758,2018,4,6
33,God's Plan,Drake,4857429,32,2018,8,3,0.357,2018,1,19
36,Psycho,Post Malone,4696470,32,2018,8,3,0.459,2018,2,23
37,Jocelyn Flores,XXXTENTACION,4345310,32,2018,8,3,0.437,2017,10,31
38,All Girls Are The Same,Juice WRLD,4303537,32,2018,8,3,0.203,2018,4,13
39,Body,Loud Luxury,4270583,32,2018,8,3,0.582,2017,10,27
42,changes,XXXTENTACION,3966310,32,2018,8,3,0.52,2018,3,5
44,Fuck Love,XXXTENTACION,3879318,32,2018,8,3,0.329,2017,1,23
46,Look Alive,BlocBoy JB,3773157,32,2018,8,3,0.595,2018,2,9
52,Mob Ties,Drake,3175989,32,2018,8,3,0.491,2018,1,6
54,Te Bot - Remix,Nio Garcia,3109312,32,2018,8,3,0.442,2018,4,11
55,I Fall Apart,Post Malone,3098686,32,2018,8,3,0.291,2016,0,0
57,Boo'd Up,Ella Mai,2999033,32,2018,8,3,0.235,2017,2,24
59,you should see me in a crown,Billie Eilish,2897742,32,2018,8,3,0.323,2019,0,0
60,Everybody Dies In Their Nightmares,XXXTENTACION,2857406,32,2018,8,3,0.689,2017,8,25
62,lovely,Billie Eilish,2791559,32,2018,8,3,0.12,2018,4,19
66,no tears left to cry,Ariana Grande,2760349,32,2018,8,3,0.354,2018,4,20
67,Plug Walk,Rich The Kid,2701813,32,2018,8,3,0.158,2018,4,3
70,Love Lies,Khalid,2617701,32,2018,8,3,0.338,2018,2,14
71,One Kiss,Calvin Harris,2608432,32,2018,8,3,0.592,2018,4,6
72,Ric Flair Drip,Offset,2586006,32,2018,8,3,0.333,2017,3,1
73,XO Tour Llif3,Lil Uzi Vert,2580481,32,2018,8,3,0.401,2017,2,26
77,goosebumps,Travis Scott,2417486,32,2018,8,3,0.442,2016,0,0
79,the remedy for a broken heart,XXXTENTACION,2403230,32,2018,8,3,0.271,2018,3,16
80,Meant to Be,Bebe Rexha,2396874,32,2018,8,3,0.579,2017,10,24
82,Walk It Talk It,Migos,2380181,32,2018,8,3,0.395,2018,3,18
84,OTW,Khalid,2371136,32,2018,8,3,0.28,2018,4,20
85,Hope,XXXTENTACION,2365773,32,2018,8,3,0.225,2018,2,21
86,Powerglide,Rae Sremmurd,2336792,32,2018,8,3,0.584,2018,2,16
87,Look At Me!,XXXTENTACION,2326336,32,2018,8,3,0.349,2017,12,30
88,Tequila,Dan + Shay,2324091,32,2018,8,3,0.494,2018,1,10
91,JAPAN,Famous Dex,2271847,32,2018,8,3,0.841,2018,3,16
99,Lust,Lil Skies,2125535,32,2018,8,3,0.519,2017,12,12
100,Congratulations,Post Malone,2091523,32,2018,8,3,0.492,2016,0,0
108,HUMBLE.,Kendrick Lamar,2024770,32,2018,8,3,0.421,2017,3,30
110,Simple,Florida Georgia Line,1996300,32,2018,8,3,0.864,2019,0,0
112,Red Roses,Lil Skies,1988352,32,2018,8,3,0.456,2017,6,25
